bloque,bloque_nombre,familia,parametro,subescala,instrumento,N,escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
1,Replica directa (8 familias),gamma,12,NA,NA,NA,NA,NA,25,10000,0.1516,0.1302,0.1039,0.0931,0.1487,0.1218,0.1506,0.0886,0.0917,0.126,0.1514,0,0,0,0,0,0,0,0,0,0,0,70.45837330818176
1,Replica directa (8 familias),gamma,12,NA,NA,NA,NA,NA,50,10000,0.2901,0.2293,0.1694,0.2133,0.2598,0.2047,0.2797,0.105,0.128,0.1596,0.2867,0,0,0,0,0,0,0,0,0,0,0,67.93444347381592
1,Replica directa (8 familias),gamma,12,NA,NA,NA,NA,NA,100,10000,0.5266,0.4046,0.2831,0.4124,0.4437,0.356,0.4948,0.1469,0.1759,0.2575,0.5248,0,0,0,0,0,0,0,0,0,0,0,64.22790622711182
1,Replica directa (8 familias),gamma,12,NA,NA,NA,NA,NA,250,10000,0.9155,0.8108,0.6096,0.8719,0.8792,0.7454,0.8982,0.3282,0.2786,0.5342,0.9186,0,0,0,0,0,0,0,0,0,0,0,70.77481985092163
1,Replica directa (8 familias),gamma,12,NA,NA,NA,NA,NA,500,10000,0.9985,0.9879,0.9045,0.9977,0.9977,0.9732,0.9974,0.6548,0.4187,0.8371,0.9986,0,0,0,0,0,0,0,0,0,0,0,87.4917106628418
1,Replica directa (8 familias),lognormal,0.16666666666666666,NA,NA,NA,NA,NA,10,10000,0.6081,0.582,0.4642,0.2864,NA,0.5575,0.5995,0.5412,0.3582,0.2129,0.5648,0,0,0,0,10000,0,0,0,0,0,0,73.2446756362915
1,Replica directa (8 familias),lognormal,0.16666666666666666,NA,NA,NA,NA,NA,25,10000,0.9736,0.9568,0.8706,0.8315,0.8778,0.9396,0.9654,0.8963,0.6722,0.3778,0.9563,0,0,0,0,0,0,0,0,0,0,0,75.39832997322083
1,Replica directa (8 familias),lognormal,0.16666666666666666,NA,NA,NA,NA,NA,50,10000,1,0.9996,0.9943,0.9945,0.9958,0.9993,0.9999,0.9967,0.9076,0.7147,0.9996,0,0,0,0,0,0,0,0,0,0,0,72.48052740097046
1,Replica directa (8 familias),lognormal,0.16666666666666666,NA,NA,NA,NA,NA,100,10000,1,1,1,1,1,1,1,1,0.9943,0.9757,1,0,0,0,0,0,0,0,0,0,0,0,71.7245717048645
1,Replica directa (8 familias),lognormal,0.16666666666666666,NA,NA,NA,NA,NA,250,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,78.58200979232788
1,Replica directa (8 familias),lognormal,0.16666666666666666,NA,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,95.07298803329468
1,Replica directa (8 familias),lognormal,0.3333333333333333,NA,NA,NA,NA,NA,10,10000,0.495,0.4697,0.367,0.2206,NA,0.4452,0.4915,0.4286,0.2937,0.1611,0.4658,0,0,0,0,10000,0,0,0,0,0,0,71.73354482650757
1,Replica directa (8 familias),lognormal,0.3333333333333333,NA,NA,NA,NA,NA,25,10000,0.9333,0.9048,0.7728,0.7518,0.8135,0.8775,0.9194,0.7967,0.5949,0.3286,0.9094,0,0,0,0,0,0,0,0,0,0,0,75.4042739868164
1,Replica directa (8 familias),lognormal,0.3333333333333333,NA,NA,NA,NA,NA,50,10000,0.9994,0.9973,0.9732,0.9821,0.9856,0.9944,0.9986,0.9751,0.8353,0.7096,0.9975,0,0,0,0,0,0,0,0,0,0,0,70.49022889137268
1,Replica directa (8 familias),lognormal,0.3333333333333333,NA,NA,NA,NA,NA,100,10000,1,1,1,1,1,1,1,1,0.9784,0.9877,1,0,0,0,0,0,0,0,0,0,0,0,69.80248403549194
1,Replica directa (8 familias),lognormal,0.3333333333333333,NA,NA,NA,NA,NA,250,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,75.60523891448975
1,Replica directa (8 familias),lognormal,0.3333333333333333,NA,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,92.29622769355774
1,Replica directa (8 familias),lognormal,0.5,NA,NA,NA,NA,NA,10,10000,0.3645,0.3462,0.2684,0.1566,NA,0.3242,0.3675,0.3033,0.2295,0.1231,0.3502,0,0,0,0,10000,0,0,0,0,0,0,69.93246483802795
1,Replica directa (8 familias),lognormal,0.5,NA,NA,NA,NA,NA,25,10000,0.8322,0.7768,0.6089,0.6053,0.6888,0.7319,0.8081,0.5893,0.4555,0.2957,0.8013,0,0,0,0,0,0,0,0,0,0,0,72.62056803703308
1,Replica directa (8 familias),lognormal,0.5,NA,NA,NA,NA,NA,50,10000,0.9913,0.9779,0.9007,0.9367,0.9473,0.9615,0.9859,0.873,0.7127,0.6473,0.9839,0,0,0,0,0,0,0,0,0,0,0,70.71099543571472
1,Replica directa (8 familias),lognormal,0.5,NA,NA,NA,NA,NA,100,10000,1,0.9999,0.9964,0.9997,0.9997,0.9997,1,0.996,0.9241,0.9762,1,0,0,0,0,0,0,0,0,0,0,0,67.71340799331665
1,Replica directa (8 familias),lognormal,0.5,NA,NA,NA,NA,NA,250,10000,1,1,1,1,1,1,1,1,0.9988,1,1,0,0,0,0,0,0,0,0,0,0,0,76.1772518157959
1,Replica directa (8 familias),lognormal,0.5,NA,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,91.22855019569396
1,Replica directa (8 familias),lognormal,0.6666666666666666,NA,NA,NA,NA,NA,10,10000,0.2423,0.2275,0.1789,0.0927,NA,0.2118,0.2518,0.1911,0.1603,0.0931,0.2442,0,0,0,0,10000,0,0,0,0,0,0,67.79665637016296
1,Replica directa (8 familias),lognormal,0.6666666666666666,NA,NA,NA,NA,NA,25,10000,0.6418,0.5652,0.4059,0.4305,0.523,0.5169,0.6172,0.3502,0.3218,0.2317,0.6184,0,0,0,0,0,0,0,0,0,0,0,72.0733323097229
1,Replica directa (8 familias),lognormal,0.6666666666666666,NA,NA,NA,NA,NA,50,10000,0.922,0.8692,0.7056,0.7931,0.8188,0.8242,0.902,0.5873,0.5242,0.5052,0.9048,0,0,0,0,0,0,0,0,0,0,0,70.05832719802856
1,Replica directa (8 familias),lognormal,0.6666666666666666,NA,NA,NA,NA,NA,100,10000,0.9982,0.994,0.9475,0.9893,0.9908,0.9868,0.9974,0.8914,0.7611,0.8914,0.9975,0,0,0,0,0,0,0,0,0,0,0,68.1582624912262
1,Replica directa (8 familias),lognormal,0.6666666666666666,NA,NA,NA,NA,NA,250,10000,1,1,1,1,1,1,1,0.9998,0.9747,0.9999,1,0,0,0,0,0,0,0,0,0,0,0,76.10990762710571
1,Replica directa (8 familias),lognormal,0.6666666666666666,NA,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,0.9999,1,1,0,0,0,0,0,0,0,0,0,0,0,94.2645938396454
1,Replica directa (8 familias),lognormal,0.8333333333333334,NA,NA,NA,NA,NA,10,10000,0.1348,0.1282,0.1026,0.0453,NA,0.1211,0.143,0.1136,0.0991,0.0892,0.1351,0,0,0,0,10000,0,0,0,0,0,0,69.90084934234619
1,Replica directa (8 familias),lognormal,0.8333333333333334,NA,NA,NA,NA,NA,25,10000,0.3596,0.305,0.2214,0.2436,0.3224,0.2729,0.3525,0.1689,0.194,0.1599,0.3587,0,0,0,0,0,0,0,0,0,0,0,73.86865425109863
1,Replica directa (8 familias),lognormal,0.8333333333333334,NA,NA,NA,NA,NA,50,10000,0.6522,0.5555,0.3972,0.5063,0.5562,0.5014,0.6315,0.2408,0.2956,0.2968,0.6418,0,0,0,0,0,0,0,0,0,0,0,70.42933630943298
1,Replica directa (8 familias),lognormal,0.8333333333333334,NA,NA,NA,NA,NA,100,10000,0.9309,0.8614,0.6884,0.8544,0.8668,0.8075,0.9144,0.4566,0.462,0.5814,0.9234,0,0,0,0,0,0,0,0,0,0,0,67.7970769405365
1,Replica directa (8 familias),lognormal,0.8333333333333334,NA,NA,NA,NA,NA,250,10000,1,0.9986,0.9783,0.9993,0.9994,0.9964,0.9998,0.8932,0.7665,0.9444,0.9995,0,0,0,0,0,0,0,0,0,0,0,73.99856758117676
1,Replica directa (8 familias),lognormal,0.8333333333333334,NA,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,0.9986,0.9519,0.9992,1,0,0,0,0,0,0,0,0,0,0,0,89.12137484550476
1,Replica directa (8 familias),lognormal,1,NA,NA,NA,NA,NA,10,10000,0.0691,0.0671,0.0595,0.0165,NA,0.064,0.0745,0.0811,0.0515,0.0946,0.0688,0,0,0,0,10000,0,0,0,0,0,0,69.0454170703888
1,Replica directa (8 familias),lognormal,1,NA,NA,NA,NA,NA,25,10000,0.1329,0.1098,0.0858,0.0894,0.1386,0.1002,0.1362,0.0823,0.0912,0.1095,0.1356,0,0,0,0,0,0,0,0,0,0,0,73.49459981918335
1,Replica directa (8 familias),lognormal,1,NA,NA,NA,NA,NA,50,10000,0.2227,0.1735,0.1276,0.1752,0.2137,0.1558,0.2232,0.0846,0.1145,0.1245,0.2274,0,0,0,0,0,0,0,0,0,0,0,70.91105031967163
1,Replica directa (8 familias),lognormal,1,NA,NA,NA,NA,NA,100,10000,0.424,0.3226,0.2318,0.3564,0.3859,0.2847,0.4136,0.1186,0.1583,0.1848,0.4345,0,0,0,0,0,0,0,0,0,0,0,67.49758839607239
1,Replica directa (8 familias),lognormal,1,NA,NA,NA,NA,NA,250,10000,0.8082,0.6796,0.5023,0.7584,0.7687,0.6125,0.7891,0.2493,0.24,0.4003,0.826,0,0,0,0,0,0,0,0,0,0,0,76.35196161270142
1,Replica directa (8 familias),lognormal,1,NA,NA,NA,NA,NA,500,10000,0.984,0.9442,0.7944,0.9794,0.9801,0.9071,0.9801,0.4706,0.3721,0.686,0.9877,0,0,0,0,0,0,0,0,0,0,0,90.7511546611786
1,Replica directa (8 familias),mezcla_normal,0,NA,NA,NA,NA,NA,10,10000,0.3025,0.3195,0.2796,0.0235,NA,0.3215,0.2367,0.2753,0.162,0.3852,0.2113,0,0,0,0,10000,0,0,0,0,0,0,133.14547657966614
1,Replica directa (8 familias),mezcla_normal,0,NA,NA,NA,NA,NA,25,10000,0.7709,0.8199,0.7111,0.0319,0.408,0.8279,0.6337,0.647,0.447,0.9231,0.7381,0,0,0,0,0,0,0,0,0,0,0,133.30446243286133
1,Replica directa (8 familias),mezcla_normal,0,NA,NA,NA,NA,NA,50,10000,0.9887,0.9941,0.9748,0.1217,0.8585,0.9945,0.9669,0.93,0.6851,0.999,0.9877,0,0,0,0,0,0,0,0,0,0,0,125.38353419303894
1,Replica directa (8 familias),mezcla_normal,0,NA,NA,NA,NA,NA,100,10000,1,1,0.9999,0.9855,0.9997,1,1,0.9994,0.8954,1,1,0,0,0,0,0,0,0,0,0,0,0,120.21151900291444
1,Replica directa (8 familias),mezcla_normal,0,NA,NA,NA,NA,NA,250,10000,1,1,1,1,1,1,1,1,0.9963996399639964,1,1,0,0,0,0,0,0,0,0,1,0,0,134.9266049861908
1,Replica directa (8 familias),mezcla_normal,0,NA,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,155.7784390449524
1,Replica directa (8 familias),mezcla_normal,1,NA,NA,NA,NA,NA,10,10000,0.1709,0.1817,0.1633,0.0141,NA,0.1825,0.1427,0.1675,0.0868,0.2609,0.1276,0,0,0,0,10000,0,0,0,0,0,0,127.0373260974884
1,Replica directa (8 familias),mezcla_normal,1,NA,NA,NA,NA,NA,25,10000,0.4831,0.5281,0.4323,0.0303,0.2104,0.5358,0.3601,0.3667,0.2486,0.741,0.4447,0,0,0,0,0,0,0,0,0,0,0,131.11766362190247
1,Replica directa (8 familias),mezcla_normal,1,NA,NA,NA,NA,NA,50,10000,0.8577,0.8965,0.8055,0.0883,0.5286,0.8969,0.7603,0.6587,0.4311,0.9619,0.8593,0,0,0,0,0,0,0,0,0,0,0,123.96408438682558
1,Replica directa (8 familias),mezcla_normal,1,NA,NA,NA,NA,NA,100,10000,0.9956,0.9974,0.989,0.7932,0.966,0.9972,0.9892,0.9461,0.6559,0.9993,0.9948,0,0,0,0,0,0,0,0,0,0,0,119.3179531097412
1,Replica directa (8 familias),mezcla_normal,1,NA,NA,NA,NA,NA,250,10000,1,1,1,1,1,1,1,1,0.9248,1,1,0,0,0,0,0,0,0,0,0,0,0,131.89297246932983
1,Replica directa (8 familias),mezcla_normal,1,NA,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,0.9943,1,1,0,0,0,0,0,0,0,0,0,0,0,155.684711933136
1,Replica directa (8 familias),mezcla_normal,2,NA,NA,NA,NA,NA,10,10000,0.1081,0.1099,0.1004,0.016,NA,0.1056,0.0999,0.1082,0.0608,0.1585,0.0889,0,0,0,0,10000,0,0,0,0,0,0,128.14536094665527
1,Replica directa (8 familias),mezcla_normal,2,NA,NA,NA,NA,NA,25,10000,0.2591,0.2775,0.2239,0.0411,0.1177,0.2794,0.2029,0.1873,0.0999,0.4107,0.2396,0,0,0,0,0,0,0,0,0,0,0,130.41670608520508
1,Replica directa (8 familias),mezcla_normal,2,NA,NA,NA,NA,NA,50,10000,0.5373,0.577,0.4682,0.1012,0.2385,0.5703,0.4391,0.3102,0.1623,0.6872,0.5371,0,0,0,0,0,0,0,0,0,0,0,125.45692777633668
1,Replica directa (8 familias),mezcla_normal,2,NA,NA,NA,NA,NA,100,10000,0.8719,0.9004,0.8057,0.4346,0.6389,0.8953,0.8117,0.5912,0.2399,0.9276,0.8777,0,0,0,0,0,0,0,0,0,0,0,119.85789251327516
1,Replica directa (8 familias),mezcla_normal,2,NA,NA,NA,NA,NA,250,10000,1,0.9999,0.998,0.9954,0.9977,0.9996,0.9996,0.9618,0.4239,0.9999,0.9998,0,0,0,0,0,0,0,0,0,0,0,130.39263105392456
1,Replica directa (8 familias),mezcla_normal,2,NA,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,0.6281,1,1,0,0,0,0,0,0,0,0,0,0,0,153.76158165931702
1,Replica directa (8 familias),mezcla_normal,3,NA,NA,NA,NA,NA,10,10000,0.0774,0.0784,0.0747,0.016,NA,0.0789,0.086,0.0897,0.0548,0.0986,0.0754,0,0,0,0,10000,0,0,0,0,0,0,126.95833396911624
1,Replica directa (8 familias),mezcla_normal,3,NA,NA,NA,NA,NA,25,10000,0.1532,0.1529,0.1272,0.0606,0.1129,0.149,0.1429,0.104,0.0636,0.1666,0.1503,0,0,0,0,0,0,0,0,0,0,0,128.82087564468384
1,Replica directa (8 familias),mezcla_normal,3,NA,NA,NA,NA,NA,50,10000,0.3027,0.3017,0.2366,0.1265,0.1766,0.2856,0.2654,0.146,0.065,0.2982,0.3068,0,0,0,0,0,0,0,0,0,0,0,123.16758012771606
1,Replica directa (8 familias),mezcla_normal,3,NA,NA,NA,NA,NA,100,10000,0.5481,0.5518,0.4317,0.3237,0.3665,0.5302,0.5033,0.2305,0.0707,0.493,0.566,0,0,0,0,0,0,0,0,0,0,0,118.96430778503418
1,Replica directa (8 familias),mezcla_normal,3,NA,NA,NA,NA,NA,250,10000,0.9383,0.936,0.847,0.8561,0.8669,0.9225,0.9204,0.5552,0.0713,0.8853,0.9492,0,0,0,0,0,0,0,0,0,0,0,130.3195285797119
1,Replica directa (8 familias),mezcla_normal,3,NA,NA,NA,NA,NA,500,10000,0.9987,0.9988,0.9906,0.9973,0.9973,0.9981,0.9981,0.8961,0.0651,0.9959,0.9991,0,0,0,0,0,0,0,0,0,0,0,149.89645528793335
1,Replica directa (8 familias),mezcla_normal,4,NA,NA,NA,NA,NA,10,10000,0.0654,0.0649,0.0598,0.0158,NA,0.0632,0.0744,0.0754,0.0556,0.0812,0.0673,0,0,0,0,10000,0,0,0,0,0,0,126.691663980484
1,Replica directa (8 familias),mezcla_normal,4,NA,NA,NA,NA,NA,25,10000,0.1051,0.0957,0.078,0.0651,0.1117,0.0885,0.1114,0.0799,0.0691,0.0831,0.1066,0,0,0,0,0,0,0,0,0,0,0,130.7238359451294
1,Replica directa (8 familias),mezcla_normal,4,NA,NA,NA,NA,NA,50,10000,0.1613,0.1368,0.1092,0.1282,0.1581,0.1264,0.1701,0.079,0.0837,0.091,0.1652,0,0,0,0,0,0,0,0,0,0,0,125.3195776939392
1,Replica directa (8 familias),mezcla_normal,4,NA,NA,NA,NA,NA,100,10000,0.2679,0.2329,0.1756,0.2364,0.2525,0.2084,0.2768,0.0944,0.1059,0.1434,0.2898,0,0,0,0,0,0,0,0,0,0,0,120.83384823799132
1,Replica directa (8 familias),mezcla_normal,4,NA,NA,NA,NA,NA,250,10000,0.5651,0.5062,0.3731,0.5354,0.5407,0.4647,0.5631,0.168,0.1677,0.3211,0.6103,0,0,0,0,0,0,0,0,0,0,0,132.38349556922913
1,Replica directa (8 familias),mezcla_normal,4,NA,NA,NA,NA,NA,500,10000,0.8567,0.809,0.6467,0.8443,0.8457,0.7656,0.8551,0.3162,0.2728,0.591,0.8932,0,0,0,0,0,0,0,0,0,0,0,153.152508020401
1,Replica directa (8 familias),mezcla_normal,5,NA,NA,NA,NA,NA,10,10000,0.062,0.0606,0.0574,0.0134,NA,0.0586,0.0737,0.0714,0.053,0.0764,0.0649,0,0,0,0,10000,0,0,0,0,0,0,126.3270046710968
1,Replica directa (8 familias),mezcla_normal,5,NA,NA,NA,NA,NA,25,10000,0.0713,0.0633,0.0598,0.0568,0.0927,0.0593,0.0841,0.0614,0.07,0.0694,0.0748,0,0,0,0,0,0,0,0,0,0,0,129.60888123512268
1,Replica directa (8 familias),mezcla_normal,5,NA,NA,NA,NA,NA,50,10000,0.0827,0.0661,0.0545,0.0921,0.1089,0.0625,0.1031,0.0525,0.0852,0.0543,0.09,0,0,0,0,0,0,0,0,0,0,0,123.50367498397829
1,Replica directa (8 familias),mezcla_normal,5,NA,NA,NA,NA,NA,100,10000,0.1096,0.0809,0.0661,0.1387,0.136,0.0745,0.1397,0.0603,0.1145,0.055,0.1096,0,0,0,0,0,0,0,0,0,0,0,119.2018141746521
1,Replica directa (8 familias),mezcla_normal,5,NA,NA,NA,NA,NA,250,10000,0.1553,0.1025,0.0763,0.2195,0.1886,0.0896,0.2033,0.061,0.1803,0.0785,0.1518,0,0,0,0,0,0,0,0,0,0,0,131.10098433494568
1,Replica directa (8 familias),mezcla_normal,5,NA,NA,NA,NA,NA,500,10000,0.2408,0.1585,0.0963,0.3205,0.2743,0.1336,0.2939,0.0631,0.2938,0.1284,0.2159,0,0,0,0,0,0,0,0,0,0,0,153.19428634643555
1,Replica directa (8 familias),normal_desplazada,1,NA,NA,NA,NA,NA,10,10000,0.0476,0.0473,0.047,0.0086,NA,0.0456,0.0535,0.0625,0.0422,0.094,0.0467,0,0,0,0,10000,0,0,0,0,0,0,81.10235261917114
1,Replica directa (8 familias),normal_desplazada,1,NA,NA,NA,NA,NA,25,10000,0.051,0.0518,0.0506,0.0288,0.0584,0.0529,0.053900000000000003,0.0636,0.0478,0.0886,0.0506,0,0,0,0,0,0,0,0,0,0,0,82.12829732894897
1,Replica directa (8 familias),normal_desplazada,1,NA,NA,NA,NA,NA,50,10000,0.0508,0.0495,0.0498,0.0369,0.0574,0.0507,0.0503,0.0526,0.0558,0.0765,0.05,0,0,0,0,0,0,0,0,0,0,0,78.02408456802368
1,Replica directa (8 familias),normal_desplazada,1,NA,NA,NA,NA,NA,100,10000,0.0464,0.0472,0.0481,0.0424,0.057,0.0498,0.0494,0.0535,0.0546,0.0611,0.0467,0,0,0,0,0,0,0,0,0,0,0,74.30683374404907
1,Replica directa (8 familias),normal_desplazada,1,NA,NA,NA,NA,NA,250,10000,0.0506,0.0474,0.0498,0.0481,0.053900000000000003,0.0507,0.0528,0.0505,0.0513,0.0519,0.0533,0,0,0,0,0,0,0,0,0,0,0,80.9689712524414
1,Replica directa (8 familias),normal_desplazada,1,NA,NA,NA,NA,NA,500,10000,0.0525,0.0491,0.0527,0.0504,0.0547,0.052,0.0507,0.0492,0.052,0.0526,0.0529,0,0,0,0,0,0,0,0,0,0,0,95.92785406112672
1,Replica directa (8 familias),normal_desplazada,2,NA,NA,NA,NA,NA,10,10000,0.0512,0.0533,0.0497,0.0099,NA,0.0521,0.057,0.0682,0.0422,0.0917,0.0498,0,0,0,0,10000,0,0,0,0,0,0,77.46136975288391
1,Replica directa (8 familias),normal_desplazada,2,NA,NA,NA,NA,NA,25,10000,0.0481,0.0493,0.048,0.0289,0.0569,0.0496,0.0512,0.0594,0.0491,0.0869,0.0483,0,0,0,0,0,0,0,0,0,0,0,78.84027552604675
1,Replica directa (8 familias),normal_desplazada,2,NA,NA,NA,NA,NA,50,10000,0.0504,0.0487,0.0477,0.0373,0.0579,0.0494,0.0515,0.0498,0.0544,0.0739,0.051,0,0,0,0,0,0,0,0,0,0,0,75.53182172775269
1,Replica directa (8 familias),normal_desplazada,2,NA,NA,NA,NA,NA,100,10000,0.0505,0.0521,0.0526,0.042,0.0564,0.0535,0.0522,0.0506,0.0514,0.0655,0.0526,0,0,0,0,0,0,0,0,0,0,0,73.09124732017517
1,Replica directa (8 familias),normal_desplazada,2,NA,NA,NA,NA,NA,250,10000,0.0497,0.0473,0.0469,0.045,0.0509,0.0479,0.05,0.0497,0.0531,0.0554,0.0505,0,0,0,0,0,0,0,0,0,0,0,80.34475445747375
1,Replica directa (8 familias),normal_desplazada,2,NA,NA,NA,NA,NA,500,10000,0.0527,0.0494,0.0486,0.0465,0.0515,0.0498,0.0518,0.0513,0.0541,0.0493,0.0494,0,0,0,0,0,0,0,0,0,0,0,93.9297125339508
1,Replica directa (8 familias),normal_desplazada,3,NA,NA,NA,NA,NA,10,10000,0.052,0.0527,0.0497,0.0098,NA,0.0515,0.0564,0.0698,0.0409,0.0752,0.0497,0,0,0,0,10000,0,0,0,0,0,0,77.4365746974945
1,Replica directa (8 familias),normal_desplazada,3,NA,NA,NA,NA,NA,25,10000,0.0507,0.0518,0.0516,0.0277,0.0591,0.0518,0.0552,0.0602,0.0524,0.0931,0.0522,0,0,0,0,0,0,0,0,0,0,0,79.10426354408264
1,Replica directa (8 familias),normal_desplazada,3,NA,NA,NA,NA,NA,50,10000,0.0515,0.0511,0.0536,0.0378,0.0573,0.0524,0.054,0.0531,0.0502,0.0699,0.051,0,0,0,0,0,0,0,0,0,0,0,75.23048901557922
1,Replica directa (8 familias),normal_desplazada,3,NA,NA,NA,NA,NA,100,10000,0.0504,0.0508,0.0504,0.0407,0.0558,0.0502,0.0529,0.0508,0.0569,0.0609,0.0517,0,0,0,0,0,0,0,0,0,0,0,72.54321694374084
1,Replica directa (8 familias),normal_desplazada,3,NA,NA,NA,NA,NA,250,10000,0.0509,0.05,0.0513,0.0454,0.053,0.0498,0.052,0.0565,0.0574,0.0583,0.0504,0,0,0,0,0,0,0,0,0,0,0,80.03752160072327
1,Replica directa (8 familias),normal_desplazada,3,NA,NA,NA,NA,NA,500,10000,0.0533,0.0485,0.0468,0.0488,0.052,0.048,0.0544,0.0493,0.0492,0.05,0.0485,0,0,0,0,0,0,0,0,0,0,0,92.79596948623656
1,Replica directa (8 familias),normal_desplazada,4,NA,NA,NA,NA,NA,10,10000,0.0484,0.0442,0.0468,0.0073,NA,0.0441,0.0511,0.0658,0.0383,0.0734,0.0454,0,0,0,0,10000,0,0,0,0,0,0,77.09515619277954
1,Replica directa (8 familias),normal_desplazada,4,NA,NA,NA,NA,NA,25,10000,0.0511,0.0493,0.0444,0.0284,0.0589,0.0498,0.0531,0.0596,0.0496,0.0907,0.0494,0,0,0,0,0,0,0,0,0,0,0,79.01332545280457
1,Replica directa (8 familias),normal_desplazada,4,NA,NA,NA,NA,NA,50,10000,0.056,0.0537,0.0543,0.0406,0.0621,0.0555,0.0573,0.0543,0.055,0.0752,0.0566,0,0,0,0,0,0,0,0,0,0,0,75.34585046768188
1,Replica directa (8 familias),normal_desplazada,4,NA,NA,NA,NA,NA,100,10000,0.0478,0.0478,0.0518,0.0398,0.0528,0.0499,0.0494,0.0523,0.0543,0.0616,0.0468,0,0,0,0,0,0,0,0,0,0,0,73.42216944694519
1,Replica directa (8 familias),normal_desplazada,4,NA,NA,NA,NA,NA,250,10000,0.0504,0.0503,0.0512,0.0451,0.0531,0.0502,0.0541,0.0517,0.0566,0.0541,0.0531,0,0,0,0,0,0,0,0,0,0,0,80.86579036712646
1,Replica directa (8 familias),normal_desplazada,4,NA,NA,NA,NA,NA,500,10000,0.0521,0.0522,0.0534,0.0476,0.0512,0.054,0.0527,0.0494,0.0506,0.0544,0.0515,0,0,0,0,0,0,0,0,0,0,0,95.1849594116211
1,Replica directa (8 familias),normal_desplazada,5,NA,NA,NA,NA,NA,10,10000,0.0484,0.049,0.0474,0.0079,NA,0.0492,0.0528,0.0649,0.0381,0.075,0.0462,0,0,0,0,10000,0,0,0,0,0,0,77.44273376464844
1,Replica directa (8 familias),normal_desplazada,5,NA,NA,NA,NA,NA,25,10000,0.0494,0.0514,0.0485,0.0303,0.0598,0.0515,0.0553,0.0599,0.0497,0.0925,0.0497,0,0,0,0,0,0,0,0,0,0,0,79.39377617835999
1,Replica directa (8 familias),normal_desplazada,5,NA,NA,NA,NA,NA,50,10000,0.051,0.0519,0.0504,0.0373,0.058,0.0561,0.0524,0.0507,0.056,0.0732,0.0536,0,0,0,0,0,0,0,0,0,0,0,76.17318487167358
1,Replica directa (8 familias),normal_desplazada,5,NA,NA,NA,NA,NA,100,10000,0.0497,0.0493,0.0502,0.0443,0.0567,0.0495,0.0523,0.0511,0.0564,0.0583,0.0515,0,0,0,0,0,0,0,0,0,0,0,74.63478827476501
1,Replica directa (8 familias),normal_desplazada,5,NA,NA,NA,NA,NA,250,10000,0.0469,0.0494,0.0506,0.0438,0.0502,0.0507,0.0501,0.0516,0.0521,0.0545,0.0492,0,0,0,0,0,0,0,0,0,0,0,83.08790111541748
1,Replica directa (8 familias),normal_desplazada,5,NA,NA,NA,NA,NA,500,10000,0.0509,0.0499,0.0504,0.0493,0.0526,0.0524,0.0519,0.053900000000000003,0.0528,0.0557,0.0522,0,0,0,0,0,0,0,0,0,0,0,97.53417229652403
1,Replica directa (8 familias),normal_desplazada,6,NA,NA,NA,NA,NA,10,10000,0.047,0.0482,0.0477,0.0098,NA,0.0476,0.0525,0.0637,0.0387,0.0897,0.0456,0,0,0,0,10000,0,0,0,0,0,0,78.01095128059387
1,Replica directa (8 familias),normal_desplazada,6,NA,NA,NA,NA,NA,25,10000,0.0501,0.0474,0.0438,0.0287,0.0551,0.0475,0.0504,0.0637,0.0479,0.0868,0.0503,0,0,0,0,0,0,0,0,0,0,0,79.7398431301117
1,Replica directa (8 familias),normal_desplazada,6,NA,NA,NA,NA,NA,50,10000,0.0493,0.0468,0.0493,0.0349,0.0541,0.0482,0.0487,0.0542,0.0495,0.0699,0.0499,0,0,0,0,0,0,0,0,0,0,0,77.09038805961609
1,Replica directa (8 familias),normal_desplazada,6,NA,NA,NA,NA,NA,100,10000,0.0519,0.0543,0.0533,0.0441,0.0579,0.0543,0.0519,0.0551,0.0544,0.0608,0.0521,0,0,0,0,0,0,0,0,0,0,0,75.62682771682739
